id,cui_microbe,cui_disease,neg_relations,pos_relations,strength_raw,strength_IF
19227,C0042446,C0040437,0,1,1,1.088
19228,C0042446,C0043144,12,10,-2,-1.28
19229,C0042446,C0152013,0,7,7,6.613
19230,C0042446,C0022346,0,2,2,1.576
19231,C0042446,C0860204,0,1,1,0.783
19232,C0042446,C0032227,0,1,1,3.5
19233,C0042446,C0000833,0,2,2,4.192
19234,C0042446,C0012624,0,2,2,4.205
19235,C0042446,C0600688,0,1,1,0.759
19236,C0042446,C0015732,0,1,1,0.759
19237,C0042446,C0021831,1,3,2,2.02
19238,C0042446,C0007102,2,3,1,-2.881
19239,C0042446,C0003615,0,3,3,2.015
19240,C0042446,C0008370,1,4,3,2.081
19241,C0042446,C0152254,1,3,2,1.528
19242,C0042446,C0241863,3,10,7,5.921
19243,C0042446,C0014118,0,9,9,10.243
19244,C0042446,C0011615,2,0,-2,-1.978
19245,C0042446,C0011603,1,1,0,-0.126
19246,C0042446,C0013404,1,1,0,0.238
19247,C0042446,C0017665,1,0,-1,-0.692
19248,C0042446,C0685938,0,3,3,2.11
19249,C0042446,C0019187,0,11,11,8.412
19250,C0042446,C0566602,0,17,17,13.485
19251,C0042446,C0008312,0,13,13,13.244
19252,C0042446,C0035243,0,4,4,8.811
19253,C0042446,C0019693,3,18,15,13.913
19254,C0042446,C0009319,1,12,11,7.968
19255,C0042446,C0036341,0,8,8,9.398
19256,C0042446,C0010930,0,1,1,0.783
19257,C0042446,C0009806,2,7,5,8.771
19258,C0042446,C2936476,0,3,3,4.9
19259,C0042446,C3850141,0,1,1,3.5
19260,C0042446,C0020443,0,1,1,0.692
19261,C0042446,C0013390,0,1,1,0.783
19262,C0042446,C0025323,0,1,1,0.783
19263,C0042446,C0042133,0,1,1,0.783
19264,C0042446,C0032460,0,1,1,0.783
19265,C0042446,C0021359,0,1,1,0.783
19266,C0042446,C0000786,0,1,1,0.783
19267,C0042446,C0241593,0,1,1,0.783
19268,C0042446,C0156543,0,1,1,0.783
19269,C0042446,C4505065,0,1,1,0.783
19270,C0042446,C0024131,0,8,8,7.093
19271,C0042446,C0009566,0,2,2,4.171
19272,C0042446,C0241910,0,18,18,14.994
19273,C0042446,C0005411,0,2,2,1.727
19274,C0042446,C0151763,0,2,2,1.737
19275,C0042446,C0012634,0,8,8,5.941
19276,C0042446,C0006271,8,2,-6,-6.93
19277,C0042446,C0343386,0,3,3,5.932
19278,C0042446,C0004623,0,4,4,3.057
19279,C0042446,C0039082,0,4,4,2.637
19280,C0042446,C0013238,0,2,2,1.367
19281,C0042446,C0030567,0,4,4,2.817
19282,C0042446,C0035455,0,1,1,0.692
19283,C0042446,C0035222,0,1,1,0.692
19284,C0042446,C0035204,2,8,6,3.446
19285,C0042446,C0011847,1,20,19,20.546
19286,C0042446,C0344315,4,2,-2,-4.186
19287,C0042446,C0041296,0,2,2,1.356
19288,C0042446,C1800706,0,12,12,9.794
19289,C0042446,C0042769,0,3,3,2.221
19290,C0042446,C0008149,0,2,2,1.367
19291,C0042446,C0518948,0,1,1,0.793
19292,C0042446,C0596263,0,2,2,1.611
19293,C0042446,C0007097,1,6,5,3.552
19294,C0042446,C0004364,3,7,4,2.836
19295,C0042446,C0041582,1,3,2,1.38
19296,C0042446,C5139166,0,1,1,1.502
19297,C0042446,C0000731,0,3,3,2.802
19298,C0042446,C3889047,1,3,2,2.631
19299,C0042446,C0001144,1,0,-1,-0.793
19300,C0042446,C0016059,1,18,17,12.866
19301,C0042446,C0007137,3,17,14,13.958
19302,C0042446,C0019621,0,1,1,0.478
19303,C0042446,C0004763,0,11,11,7.66
19304,C0042446,C0014869,0,7,7,4.507
19305,C0042446,C0333516,1,3,2,1.544
19306,C0042446,C0023530,0,1,1,0.951
19307,C0042446,C0278996,0,1,1,0.951
19308,C0042446,C0030920,0,1,1,0.656
19309,C0042446,C0024115,0,9,9,9.463
19310,C0042446,C0008350,0,2,2,1.903
19311,C0042446,C3241937,0,7,7,5.542
19312,C0042446,C0376358,0,6,6,4.538
19313,C0042446,C0019158,0,15,15,14.752
19314,C0042446,C0032584,1,0,-1,-0.818
19315,C0042446,C0001418,1,18,17,15.968
19316,C0042446,C0009450,8,43,35,35.278
19317,C0042446,C0206623,0,1,1,0.759
19318,C0042446,C0011991,7,23,16,11.481
19319,C0042446,C0699885,0,1,1,3.5
19320,C0042446,C0018520,0,6,6,7.333
19321,C0042446,C0235974,2,11,9,7.571
19322,C0042446,C0025202,0,2,2,1.681
19323,C0042446,C2239176,0,2,2,1.647
19324,C0042446,C0014852,1,2,1,0.535
19325,C0042446,C0003873,0,6,6,8.289
19326,C0042446,C0002395,0,4,4,3.088
19327,C0042446,C0524528,3,2,-1,-3.703
19328,C0042446,C0011570,3,9,6,6.854
19329,C0042446,C0025289,0,6,6,7.417
19330,C0042446,C0029443,0,8,8,6.418
19331,C0042446,C0010346,3,22,19,14.508
19332,C0042446,C0851162,2,30,28,34.333
19333,C0042446,C0153690,0,1,1,0.793
19334,C0042446,C0006142,1,4,3,2.239
19335,C0042446,C0013595,0,4,4,2.99
19336,C0042446,C0281361,2,2,0,0.9
19337,C0042446,C0010340,3,2,-1,-0.725
19338,C0042446,C0029118,0,6,6,5.192
19339,C0042446,C0850639,0,3,3,2.07
19340,C0042446,C1269683,2,7,5,8.469
19341,C0042446,C0376618,2,3,1,3.314
19342,C0042446,C0362046,0,1,1,0.782
19343,C0042446,C0006826,12,53,41,46.753
19344,C0042446,C0011849,0,4,4,2.973
19345,C0042446,C0022658,1,1,0,0.079
19346,C0042446,C0007131,2,21,19,20.844
19347,C0042446,C0032285,10,25,15,13.789
19348,C0042446,C0004610,0,5,5,3.772
19349,C0042446,C0700502,0,2,2,1.575
19350,C0042446,C1263846,1,0,-1,-0.782
19351,C0042446,C0010200,0,1,1,0.783
19352,C0042446,C0015967,0,3,3,5.21
19353,C0042446,C0940937,0,2,2,1.333
19354,C0042446,C0028754,4,15,11,18.636
19355,C0042446,C0020538,1,15,14,13.88
19356,C0042446,C0020456,0,4,4,3.391
19357,C0042446,C0027651,10,53,43,48.136
19358,C0042446,C0023895,1,21,20,19.584
19359,C0042446,C0009402,1,17,16,21.454
19360,C0042446,C3658208,5,18,13,14.684
19361,C0042446,C0004352,8,3,-5,-6.65
19362,C0042446,C0242379,0,114,114,122.316
19363,C0042446,C0021368,17,72,55,43.637
19364,C0042446,C0024141,0,2,2,1.507
19365,C0042446,C0024623,0,30,30,38.484
19366,C0042446,C0023890,4,104,100,104.513
19367,C0042446,C0017574,2,13,11,16.361
19368,C0042446,C3662483,1,1,0,-0.423
19369,C0042446,C0031090,2,2,0,-0.111
19370,C0042446,C0266929,2,1,-1,-0.575
19371,C0042446,C0031099,11,52,41,47.053
19372,C0042446,C0520679,0,3,3,2.218
19373,C0042446,C0042749,0,3,3,3.614
19374,C0042446,C0426576,0,1,1,0.805
19375,C0042446,C0022104,1,11,10,15.459
19376,C0042446,C0011334,14,88,74,66.298
19377,C0042446,C0032914,1,5,4,3.546
19378,C0042446,C0021390,0,23,23,18.213
19379,C0042446,C5203670,0,2,2,0.887
19380,C1229075,C3658208,51,4,-47,-39.901
19381,C1229075,C0018843,1,0,-1,-0.497
19382,C1229075,C0341858,0,1,1,0.574
19383,C1229075,C0027796,0,1,1,0.783
19384,C1229075,C0392618,1,0,-1,-0.677
19385,C1229075,C0019045,1,0,-1,-0.783
19386,C1229075,C0022573,1,0,-1,-0.696
19387,C1229075,C0022568,1,0,-1,-0.696
19388,C1229075,C0036421,1,0,-1,-0.975
19389,C1229075,C0014859,1,0,-1,-0.818
19390,C1229075,C1383860,1,0,-1,-0.777
19391,C1229075,C3203359,1,0,-1,-0.783
19392,C1229075,C4703391,1,0,-1,-0.783
19393,C1229075,C0011253,1,0,-1,-0.735
19394,C1229075,C2118460,1,0,-1,-0.502
19395,C1229075,C4289841,1,0,-1,-0.818
19396,C1229075,C0334044,1,0,-1,-0.728
19397,C1229075,C0017168,1,0,-1,-0.728
19398,C1229075,C0699790,0,1,1,3.5
19399,C1229075,C2937358,1,0,-1,-3.5
19400,C1229075,C0036114,0,1,1,0.692
19401,C1229075,C0349538,1,0,-1,-0.532
19402,C1229075,C0699889,1,0,-1,-0.692
19403,C1229075,C0400936,1,0,-1,-0.788
19404,C1229075,C0241910,1,0,-1,-0.788
19405,C1229075,C0008311,1,0,-1,-0.788
19406,C1229075,C0264714,1,0,-1,-0.696
19407,C1229075,C0205734,1,0,-1,-0.793
19408,C1229075,C0751416,1,0,-1,-0.108
19409,C1229075,C0745744,2,0,-2,-1.423
19410,C1229075,C0409959,0,1,1,0.944
19411,C1229075,C0153452,1,0,-1,-0.774
19412,C1229075,C0007103,1,0,-1,-0.774
19413,C1229075,C0027873,1,0,-1,-0.793
19414,C1229075,C0238790,1,0,-1,-0.713
19415,C1229075,C1510586,0,1,1,0.982
19416,C1229075,C0006111,0,1,1,0.982
19417,C1229075,C0017536,0,1,1,0.783
19418,C1229075,C0497406,1,0,-1,-0.774
19419,C1229075,C0019196,1,0,-1,-0.705
19420,C1229075,C3898139,1,0,-1,-0.42
19421,C1229075,C0008372,1,0,-1,-0.186
19422,C1229075,C0019069,0,1,1,0.747
19423,C1229075,C0010200,1,0,-1,-0.944
19424,C1229075,C0232292,1,0,-1,-0.944
19425,C1229075,C0153436,1,0,-1,-0.926
19426,C1229075,C0020443,2,0,-2,-1.61
19427,C1229075,C0037199,1,0,-1,-1.226
19428,C1229075,C0342276,2,0,-2,-1.612
19429,C1229075,C0868908,1,0,-1,-0.592
19430,C1229075,C0275518,1,0,-1,-0.692
19431,C1229075,C0700201,1,0,-1,-1.106
19432,C1229075,C0001418,1,0,-1,-0.699
19433,C1229075,C0015967,1,0,-1,-1.11
19434,C1229075,C5544517,1,0,-1,-0.783
19435,C1229075,C1258215,1,0,-1,-0.759
19436,C1229075,C0011304,1,0,-1,-0.611
19437,C1229075,C3495559,1,1,0,0.664
19438,C1229075,C0086692,0,1,1,0.308
19439,C1229075,C4551463,1,0,-1,-0.502
19440,C1229075,C0348024,0,2,2,1.737
19441,C1229075,C1840374,0,1,1,0.386
19442,C1229075,C0032584,3,0,-3,-2.714
19443,C1229075,C0007193,1,0,-1,-0.693
19444,C1229075,C1535950,2,0,-2,-2.357
19445,C1229075,C2986717,1,0,-1,-0.944
19446,C1229075,C0021376,1,0,-1,-0.532
19447,C1229075,C0041671,0,1,1,0.902
19448,C1229075,C1386135,1,0,-1,-0.826
19449,C1229075,C0521654,1,0,-1,-0.46
19450,C1229075,C0270611,1,0,-1,-0.784
19451,C1229075,C0265101,1,0,-1,-0.784
19452,C1229075,C0087086,1,0,-1,-0.617
19453,C1229075,C0017495,1,0,-1,-0.607
19454,C1229075,C0750952,2,0,-2,-1.51
19455,C1229075,C0282616,1,1,0,0.442
19456,C1229075,C0030297,1,0,-1,-1.581
19457,C1229075,C0267638,0,1,1,0.975
19458,C1229075,C0524851,3,0,-3,-2.366
19459,C1229075,C3714514,1,0,-1,-0.963
19460,C1229075,C0029896,1,0,-1,-0.574
19461,C1229075,C0013473,2,0,-2,-1.263
19462,C1229075,C0242184,1,0,-1,-0.891
19463,C1229075,C0086565,0,1,1,0.783
19464,C1229075,C0018799,2,0,-2,-1.207
19465,C1229075,C0160345,2,0,-2,-1.566
19466,C1229075,C0017160,1,0,-1,-0.509
19467,C1229075,C0016169,0,1,1,0.616
19468,C1229075,C0149889,0,1,1,0.616
19469,C1229075,C0567489,1,0,-1,-0.305
19470,C1229075,C0025322,1,0,-1,-0.413
19471,C1229075,C0311277,0,1,1,0.409
19472,C1229075,C0013537,4,0,-4,-2.527
19473,C1229075,C0024131,2,0,-2,-1.615
19474,C1229075,C0400877,3,0,-3,-2.02
19475,C1229075,C0014547,2,0,-2,-1.316
19476,C1229075,C0036572,3,0,-3,-2.265
19477,C1229075,C0178238,1,0,-1,-0.783
19478,C1229075,C0162429,1,0,-1,-1.7
19479,C1229075,C0232959,1,0,-1,-0.574
19480,C1229075,C0035204,2,0,-2,-2.718
19481,C1229075,C0032460,1,1,0,0.007
19482,C1229075,C0024143,1,0,-1,-0.783
19483,C1229075,C0264939,1,0,-1,-0.783
19484,C1229075,C0042384,1,0,-1,-0.783
19485,C1229075,C0013238,1,0,-1,-3.5
19486,C1229075,C0476270,1,0,-1,-0.826
19487,C1229075,C1142262,1,0,-1,-0.783
19488,C1229075,C0038002,1,0,-1,-1.248
19489,C1229075,C0035455,2,0,-2,-1.44
19490,C1229075,C3160909,1,0,-1,-0.715
19491,C1229075,C0042029,2,0,-2,-4.143
19492,C1229075,C0341439,3,0,-3,-4.507
19493,C1229075,C1335499,1,0,-1,-0.651
19494,C1229075,C0410438,0,1,1,0.617
19495,C1229075,C2751993,1,0,-1,-0.826
19496,C1229075,C0014070,1,0,-1,-0.835
19497,C1229075,C0037116,1,0,-1,-0.457
19498,C1229075,C0037929,1,0,-1,-1.459
19499,C1229075,C0005684,0,1,1,0.254
19500,C1229075,C0007273,1,0,-1,-0.677
19501,C1229075,C0729555,1,0,-1,-0.256
19502,C1229075,C0006145,1,0,-1,-0.864
19503,C1229075,C0740339,0,1,1,0.783
19504,C1229075,C0334108,1,0,-1,-0.818
19505,C1229075,C0016053,1,0,-1,-1.049
19506,C1229075,C0024141,2,0,-2,-1.767
19507,C1229075,C3825727,1,0,-1,-0.601
19508,C1229075,C0277524,1,0,-1,-0.574
19509,C1229075,C0151594,2,0,-2,-0.618
19510,C1229075,C0151671,1,0,-1,-0.782
19511,C1229075,C0019163,1,1,0,-0.043
19512,C1229075,C1561826,0,1,1,0.5
19513,C1229075,C0022650,4,0,-4,-3.505
19514,C1229075,C0677607,1,0,-1,-0.611
19515,C1229075,C0080178,1,0,-1,-0.393
19516,C1229075,C0011615,2,0,-2,-1.296
19517,C1229075,C0854211,1,0,-1,-0.718
19518,C1229075,C0401151,2,0,-2,-1.06
19519,C1229075,C0014179,0,1,1,1.185
19520,C1229075,C0019159,1,0,-1,-0.818
19521,C1229075,C1850496,0,1,1,0.625
19522,C1229075,C0401149,2,0,-2,-1.555
19523,C1229075,C0024299,1,0,-1,-3.5
19524,C1229075,C0022116,3,0,-3,-2.394
19525,C1229075,C0022660,1,0,-1,-0.826
19526,C1229075,C0599949,3,0,-3,-0.747
19527,C1229075,C0003872,1,0,-1,-0.944
19528,C1229075,C0400966,5,0,-5,-3.979
19529,C1229075,C5392833,5,0,-5,-3.988
19530,C1229075,C0033975,3,0,-3,-2.326
19531,C1229075,C0546275,1,0,-1,-1.147
19532,C1229075,C0014858,1,0,-1,-0.653
19533,C1229075,C1535926,2,0,-2,-1.367
19534,C1229075,C0035372,2,0,-2,-1.485
19535,C1229075,C0021308,1,0,-1,-0.423
19536,C1229075,C0740394,3,1,-2,-1.723
19537,C1229075,C0035243,2,0,-2,-4.156
19538,C1229075,C0003864,5,0,-5,-4.044
19539,C1229075,C1282952,1,0,-1,-1.049
19540,C1229075,C0376620,5,0,-5,-7.438
19541,C1229075,C0040053,2,0,-2,-1.211
19542,C1229075,C0002940,3,0,-3,-5.231
19543,C1229075,C0003486,1,0,-1,-0.788
19544,C1229075,C0003873,6,0,-6,-8.325
19545,C1229075,C0003125,3,1,-2,-4.91
19546,C1229075,C0917801,0,1,1,0.783
19547,C1229075,C0596263,4,0,-4,-3.907
19548,C1229075,C0001973,4,0,-4,-3.161
19549,C1229075,C1565489,2,0,-2,-2.035
19550,C1229075,C0566602,2,0,-2,-1.621
19551,C1229075,C0032965,2,0,-2,-0.962
19552,C1229075,C0038012,1,1,0,2.451
19553,C1229075,C0546837,1,0,-1,-3.5
19554,C1229075,C4540133,1,0,-1,-0.793
19555,C1229075,C0004238,5,0,-5,-7.311
19556,C1229075,C0020456,5,1,-4,-3.135
19557,C1229075,C0149931,1,1,0,0.198
19558,C1229075,C3714636,1,0,-1,-0.759
19559,C1229075,C5237970,0,1,1,0.574
19560,C1229075,C0152254,6,0,-6,-7.335
19561,C1229075,C0002726,1,0,-1,-0.944
19562,C1229075,C0268381,1,0,-1,-0.944
19563,C1229075,C0028860,1,0,-1,-3.5
19564,C1229075,C0004623,1,0,-1,-0.789
19565,C1229075,C3534585,1,0,-1,-0.783
19566,C1229075,C0243026,4,0,-4,-5.811
19567,C1229075,C0426576,4,0,-4,-3.74
19568,C1229075,C1260922,1,0,-1,-0.975
19569,C1229075,C1458155,1,0,-1,-0.818
19570,C1229075,C0003123,1,0,-1,-0.669
19571,C1229075,C0206677,4,0,-4,-5.694
19572,C1229075,C0860204,1,0,-1,-0.826
19573,C1229075,C0036974,1,0,-1,-0.692
19574,C1229075,C0004763,3,0,-3,-2.034
19575,C1229075,C0041296,1,2,1,0.603
19576,C1229075,C0015695,4,0,-4,-3.019
19577,C1229075,C0267454,0,1,1,0.783
19578,C1229075,C0751792,2,0,-2,-1.562
19579,C1229075,C0001144,3,1,-2,-3.069
19580,C1229075,C0872084,2,0,-2,-1.422
19581,C1229075,C0026846,1,0,-1,-0.793
19582,C1229075,C0014335,1,0,-1,-0.604
19583,C1229075,C1968949,1,0,-1,-0.793
19584,C1229075,C1704321,1,0,-1,-0.793
19585,C1229075,C0031099,2,0,-2,-1.487
19586,C1229075,C0029456,2,3,1,1.017
19587,C1229075,C0871189,2,0,-2,-1.619
19588,C1229075,C0235974,2,0,-2,-1.636
19589,C1229075,C0035309,1,0,-1,-0.786
19590,C1229075,C0038436,2,0,-2,-1.514
19591,C1229075,C0036690,12,0,-12,-12.234
19592,C1229075,C0002895,1,0,-1,-0.956
19593,C1229075,C0016059,14,1,-13,-14.302
19594,C1229075,C0018133,13,0,-13,-13.743
19595,C1229075,C0333355,2,0,-2,-1.408
19596,C1229075,C2711237,1,0,-1,-0.656
19597,C1229075,C0004096,3,0,-3,-5.076
19598,C1229075,C0007097,5,0,-5,-9.618
19599,C1229075,C0017563,1,0,-1,-0.783
19600,C1229075,C1290884,3,0,-3,-2.586
19601,C1229075,C0024894,2,0,-2,-1.481
19602,C1229075,C0023903,1,0,-1,-0.783
19603,C1229075,C0019080,2,0,-2,-1.923
19604,C1229075,C4024936,1,0,-1,-0.756
19605,C1229075,C0036939,1,0,-1,-0.669
19606,C1229075,C0014356,0,1,1,0.944
19607,C1229075,C0021053,1,2,1,3.109
19608,C1229075,C0023895,9,1,-8,-9.254
19609,C1229075,C1176475,1,0,-1,-0.783
19610,C1229075,C0009488,2,0,-2,-2.56
19611,C1229075,C0042024,0,1,1,0.677
19612,C1229075,C0041696,13,1,-12,-15.959
19613,C1229075,C0152081,0,1,1,0.65
19614,C1229075,C0037274,0,1,1,0.65
19615,C1229075,C0008370,1,0,-1,-0.692
19616,C1229075,C0005411,1,0,-1,-0.692
19617,C1229075,C0009187,3,0,-3,-1.948
19618,C1229075,C0525045,6,0,-6,-4.88
19619,C1229075,C0027746,1,0,-1,-0.551
19620,C1229075,C2711227,6,0,-6,-6.999
19621,C1229075,C0080233,3,0,-3,-2.108
19622,C1229075,C0151747,0,1,1,0.539
19623,C1229075,C0016034,1,0,-1,-0.86
19624,C1229075,C0039082,2,0,-2,-1.367
19625,C1229075,C0024117,2,0,-2,-1.295
19626,C1229075,C0343386,4,0,-4,-2.489
19627,C1229075,C0004659,1,0,-1,-0.975
19628,C1229075,C0242379,7,2,-5,-5.043
19629,C1229075,C0026764,2,1,-1,1.223
19630,C1229075,C0023418,3,0,-3,-2.888
19631,C1229075,C0011603,8,2,-6,-4.465
19632,C1229075,C0031485,2,0,-2,-1.874
19633,C1229075,C0268030,1,0,-1,-1.181
19634,C1229075,C0851578,5,0,-5,-3.89
19635,C1229075,C0160420,2,0,-2,-1.561
19636,C1229075,C0033860,13,9,-4,-9.72
19637,C1229075,C0338656,11,0,-11,-11.793
19638,C1229075,C0042769,2,0,-2,-1.548
19639,C1229075,C0012634,2,1,-1,-3.063
19640,C1229075,C0005587,5,0,-5,-3.49
19641,C1229075,C0333641,3,0,-3,-2.725
19642,C1229075,C0015672,7,3,-4,-3.119
19643,C1229075,C0086795,0,1,1,0.699
19644,C1229075,C0085584,3,1,-2,-4.487
19645,C1229075,C0030305,1,0,-1,-0.6
19646,C1229075,C0343939,1,0,-1,-0.927
19647,C1229075,C0242339,1,1,0,-0.044
19648,C1229075,C2239176,7,1,-6,-7.183
19649,C1229075,C0857121,19,0,-19,-18.264
19650,C1229075,C0026650,1,0,-1,-0.793
19651,C1229075,C0085207,6,2,-4,-2.832
19652,C1229075,C0600688,2,0,-2,-0.867
19653,C1229075,C0010340,7,0,-7,-9.126
19654,C1229075,C0029453,2,1,-1,-0.955
19655,C1229075,C0008679,3,0,-3,-1.925
19656,C1229075,C0019187,2,1,-1,-0.666
19657,C1229075,C0007820,1,0,-1,-0.826
19658,C1229075,C0011881,1,0,-1,-0.826
19659,C1229075,C0010054,13,0,-13,-14.806
19660,C1229075,C1561643,9,0,-9,-8.38
19661,C1229075,C0424295,3,1,-2,1.624
19662,C1229075,C0021125,0,1,1,3.5
19663,C1229075,C0020473,19,2,-17,-15.72
19664,C1229075,C0027765,5,0,-5,-8.691
19665,C1229075,C0151763,3,0,-3,-1.945
19666,C1229075,C0042109,2,0,-2,-3.759
19667,C1229075,C0043144,21,1,-20,-21.662
19668,C1229075,C0003850,12,0,-12,-9.621
19669,C1229075,C0015674,3,0,-3,-6.242
19670,C1229075,C0030193,6,1,-5,-6.22
19671,C1229075,C0034372,1,0,-1,-3.5
19672,C1229075,C0085633,1,0,-1,-3.5
19673,C1229075,C0239946,2,1,-1,-1.2
19674,C1229075,C0919267,3,0,-3,-2.551
19675,C1229075,C0014868,3,0,-3,-5.012
19676,C1229075,C0040147,2,0,-2,-1.404
19677,C1229075,C0017178,6,1,-5,-3.776
19678,C1229075,C0009404,1,0,-1,-0.783
19679,C1229075,C0014038,7,0,-7,-7.29
19680,C1229075,C0017638,1,0,-1,-0.186
19681,C1229075,C0267963,1,0,-1,-0.512
19682,C1229075,C0019829,2,0,-2,-1.317
19683,C1229075,C0023449,3,0,-3,-4.07
19684,C1229075,C0032285,5,1,-4,-8.566
19685,C1229075,C0338831,6,0,-6,-7.38
19686,C1229075,C0022661,5,1,-4,-2.156
19687,C1229075,C0014544,5,1,-4,-1.982
19688,C1229075,C0524528,8,2,-6,-5.076
19689,C1229075,C5394393,7,1,-6,-4.373
19690,C1229075,C0040822,3,0,-3,-2.081
19691,C1229075,C0038454,34,2,-32,-35.423
19692,C1229075,C0341503,2,0,-2,-1.435
19693,C1229075,C0019151,3,0,-3,-2.106
19694,C1229075,C4699379,1,0,-1,-0.512
19695,C1229075,C0007570,4,0,-4,-5.194
19696,C1229075,C0007102,11,3,-8,-8.716
19697,C1229075,C0022107,1,0,-1,-3.5
19698,C1229075,C0271650,3,1,-2,-1.609
19699,C1229075,C0160390,4,0,-4,-3.23
19700,C1229075,C0023891,2,0,-2,-4.23
19701,C1229075,C0003467,28,3,-25,-23.769
19702,C1229075,C0006434,4,1,-3,-2.163
19703,C1229075,C0020517,9,1,-8,-7.852
19704,C1229075,C0085605,3,0,-3,-1.998
19705,C1229075,C0401146,1,1,0,-0.122
19706,C1229075,C0392707,27,1,-26,-34.422
19707,C1229075,C0544452,4,0,-4,-3.598
19708,C1229075,C0030567,29,5,-24,-28.141
19709,C1229075,C0085580,1,0,-1,-0.664
19710,C1229075,C0007222,9,2,-7,-5.531
19711,C1229075,C3889047,19,1,-18,-19.195
19712,C1229075,C3241937,12,2,-10,-13.107
19713,C1229075,C0000731,3,1,-2,-2.082
19714,C1229075,C0041582,3,0,-3,-2.548
19715,C1229075,C0003469,11,0,-11,-16.943
19716,C1229075,C0026769,13,1,-12,-11.779
19717,C1229075,C0021831,17,2,-15,-9.187
19718,C1229075,C2936476,3,0,-3,-5.013
19719,C1229075,C0020676,1,1,0,0.206
19720,C1229075,C0851162,7,0,-7,-7.924
19721,C1229075,C0018801,10,0,-10,-8.339
19722,C1229075,C0264716,3,0,-3,-2.709
19723,C1229075,C0004153,3,0,-3,-2.796
19724,C1229075,C0376358,5,0,-5,-2.957
19725,C1229075,C0009402,40,4,-36,-27.436
19726,C1229075,C0333516,4,0,-4,-5.398
19727,C1229075,C0376618,4,1,-3,0.416
19728,C1229075,C0019158,7,3,-4,-5.762
19729,C1229075,C0376545,1,0,-1,-3.5
19730,C1229075,C0023467,8,0,-8,-11.913
19731,C1229075,C0011265,2,1,-1,-3.749
19732,C1229075,C0234985,4,0,-4,-3.103
19733,C1229075,C0279000,4,1,-3,-5.588
19734,C1229075,C0279626,0,1,1,0.944
19735,C1229075,C0011581,20,1,-19,-14.09
19736,C1229075,C0004364,11,0,-11,-14.882
19737,C1229075,C0002395,11,1,-10,-9.83
19738,C1229075,C0006826,53,9,-44,-46.012
19739,C1229075,C0008350,7,0,-7,-11.25
19740,C1229075,C5191670,1,0,-1,-0.969
19741,C1229075,C0023890,33,2,-31,-29.21
19742,C1229075,C0022658,2,0,-2,-1.609
19743,C1229075,C0679407,1,0,-1,-0.956
19744,C1229075,C0002622,1,0,-1,-0.783
19745,C1229075,C0011849,12,2,-10,-10.18
19746,C1229075,C0007131,10,2,-8,-7.366
19747,C1229075,C0740441,5,0,-5,-3.183
19748,C1229075,C0241863,28,4,-24,-23.63
19749,C1229075,C0010346,64,10,-54,-45.151
19750,C1229075,C0235032,1,0,-1,-0.902
19751,C1229075,C1262477,2,3,1,-0.068
19752,C1229075,C0011570,114,4,-110,-134.217
19753,C1229075,C0024623,3,0,-3,-4.616
19754,C1229075,C0043094,15,9,-6,-4.447
19755,C1229075,C0042164,4,2,-2,-3.92
19756,C1229075,C0019693,10,0,-10,-6.958
19757,C1229075,C0025517,23,2,-21,-25.313
19758,C1229075,C0008312,3,1,-2,-1.606
19759,C1229075,C0017152,1,1,0,0.069
19760,C1229075,C0021390,93,4,-89,-87.194
19761,C1229075,C0362046,9,1,-8,-6.036
19762,C1229075,C1527336,3,0,-3,-2.317
19763,C1229075,C0022104,22,2,-20,-24.125
19764,C1229075,C0009324,32,2,-30,-28.643
19765,C1229075,C0037317,1,1,0,0.161
19766,C1229075,C0221248,1,0,-1,-0.532
19767,C1229075,C0018099,8,0,-8,-6.13
19768,C1229075,C0149725,1,0,-1,-0.669
19769,C1229075,C0000737,2,2,0,-0.139
19770,C1229075,C0009450,53,8,-45,-50.505
19771,C1229075,C0011991,70,11,-59,-61.862
19772,C1229075,C0007785,5,0,-5,-4.156
19773,C1229075,C0011847,79,6,-73,-60.186
19774,C1229075,C0007115,1,0,-1,-1.108
19775,C1229075,C0027651,78,17,-61,-59.737
19776,C1229075,C0155877,5,1,-4,-3.086
19777,C1229075,C3662483,7,0,-7,-4.961
19778,C1229075,C0032914,4,0,-4,-2.923
19779,C1229075,C0086132,55,0,-55,-52.624
19780,C1229075,C0004352,9,4,-5,-1.585
19781,C1229075,C0005586,50,1,-49,-51.003
19782,C1229075,C0004936,19,0,-19,-14.814
19783,C1229075,C0006142,23,10,-13,-17.48
19784,C1229075,C0020538,32,2,-30,-24.648
19785,C1229075,C1269683,81,1,-80,-89.845
19786,C1229075,C0344315,26,0,-26,-25.045
19787,C1229075,C0746556,1,0,-1,-0.826
19788,C1229075,C0524620,20,4,-16,-11.091
19789,C1229075,C0009319,53,17,-36,-32.728
19790,C1229075,C3714497,1,0,-1,-0.783
19791,C1229075,C0025202,56,4,-52,-48.678
19792,C1229075,C0036341,17,0,-17,-13.572
19793,C1229075,C0013595,6,4,-2,-1.546
19794,C1229075,C0232488,0,1,1,0.699
19795,C1229075,C0001430,7,0,-7,-9.052
19796,C1229075,C0028754,108,25,-83,-79.06
19797,C1229075,C0009806,14,5,-9,3.554
19798,C1229075,C0021368,202,11,-191,-177.217
19799,C1229075,C0520679,2,0,-2,-1.525
