id,id_microbe,id_disease,neg_relations,pos_relations,strength_raw,strength_IF
18298,119,12428,0,1,1,0.826
18299,119,2185,0,1,1,0.864
18300,119,2221,0,1,1,0.559
18301,119,2557,1,1,0,2.991
18302,119,2979,0,1,1,0.865
18303,119,660,0,2,2,1.826
18304,119,1261,1,12,11,8.512
18305,119,6099,1,3,2,1.772
18306,119,5022,0,1,1,0.783
18307,119,1117,1,6,5,4.695
18308,119,671,0,3,3,2.36
18309,119,1105,0,11,11,11.205
18310,119,17878,0,1,1,0.821
18311,119,1698,2,0,-2,-1.719
18312,119,696,0,2,2,1.3
18313,119,7817,0,1,1,0.956
18314,119,7214,0,1,1,0.956
18315,119,459,1,2,1,3.194
18316,119,5115,0,1,1,0.818
18317,119,17,1,3,2,1.101
18318,119,512,1,4,3,1.884
18319,119,363,0,5,5,3.418
18320,119,4967,0,1,1,3.5
18321,119,3228,0,1,1,0.692
18322,119,7997,0,1,1,0.668
18323,120,970,0,1,1,0.865
18324,120,696,1,0,-1,-0.511
18325,120,8860,0,1,1,3.5
18326,120,321,1,0,-1,-0.787
18327,120,359,1,0,-1,-0.826
18328,120,3991,0,1,1,0.826
18329,120,1754,0,1,1,0.745
18330,120,425,0,1,1,0.783
18331,120,5396,0,2,2,1.261
18332,120,7214,0,2,2,1.528
18333,120,76,0,1,1,0.783
18334,120,1391,0,1,1,0.783
18335,120,704,0,1,1,0.677
18336,120,27790,0,1,1,0.677
18337,120,1116,0,1,1,0.777
18338,120,1213,0,1,1,0.783
18339,120,9745,0,1,1,1.583
18340,120,2810,0,1,1,0.699
18341,120,22114,0,1,1,0.457
18342,120,1851,0,1,1,0.759
18343,120,577,0,1,1,0.759
18344,120,3175,0,1,1,0.927
18345,120,5475,0,1,1,0.601
18346,120,8526,0,1,1,0.956
18347,120,10244,0,2,2,4.283
18348,120,29637,0,1,1,3.5
18349,120,23792,0,2,2,4.283
18350,120,14941,0,1,1,0.783
18351,120,6099,0,2,2,1.566
18352,120,6105,0,1,1,0.944
18353,120,5923,0,1,1,0.701
18354,120,3508,0,1,1,0.401
18355,120,951,0,4,4,5.536
18356,120,6592,0,1,1,0.345
18357,120,11229,0,1,1,0.345
18358,120,3395,0,2,2,1.044
18359,120,1105,0,3,3,1.901
18360,120,2121,0,2,2,1.192
18361,120,28910,0,1,1,0.699
18362,120,2157,0,1,1,0.694
18363,120,512,0,3,3,2.37
18364,120,11462,2,0,-2,-0.551
18365,120,7520,2,0,-2,-1.295
18366,120,2937,0,4,4,3.668
18367,120,1261,0,4,4,3.377
18368,120,268,1,0,-1,-0.574
18369,120,4902,0,1,1,0.927
18370,120,1117,1,0,-1,-0.73
18371,120,4263,0,3,3,2.046
18372,120,2557,1,6,5,9.179
18373,120,10255,0,3,3,7.783
18374,120,17,3,8,5,5.411
18375,120,7444,0,2,2,1.53
18376,120,12229,0,1,1,0.747
18377,120,635,0,8,8,9.003
18378,120,20,0,6,6,9.577
18379,120,7905,1,5,4,4.292
18380,120,4849,0,13,13,8.916
18381,120,10993,0,8,8,5.306
18382,120,7457,0,1,1,0.783
18383,120,6777,0,1,1,0.975
18384,120,426,2,0,-2,-1.393
18385,120,8911,1,0,-1,-0.819
18386,120,2766,0,1,1,0.692
18387,120,15061,0,1,1,0.692
18388,120,10474,0,3,3,5.149
18389,120,0,0,2,2,1.31
18390,120,363,0,2,2,1.287
18391,120,18341,0,2,2,4.283
18392,121,2937,0,1,1,0.696
18393,121,8774,0,1,1,0.713
18394,121,411,1,0,-1,-0.863
18395,121,10222,1,0,-1,-0.699
18396,121,10663,0,1,1,0.574
18397,121,3499,0,1,1,0.574
18398,121,1736,0,1,1,0.574
18399,121,117,0,1,1,0.574
18400,121,2322,1,0,-1,-0.783
18401,121,1261,1,0,-1,-0.783
18402,121,1105,1,0,-1,-0.783
18403,121,2688,1,0,-1,-0.783
18404,121,10963,1,0,-1,-0.885
18405,121,6538,2,0,-2,-1.668
18406,121,18857,1,1,0,2.77
18407,121,19095,0,1,1,3.5
18408,121,951,0,1,1,0.258
18409,121,4282,0,1,1,0.845
18410,121,2650,2,2,0,0.329
18411,121,321,0,1,1,0.845
18412,121,2854,1,0,-1,-0.783
18413,121,2557,0,1,1,0.699
18414,121,2685,1,1,0,2.615
18415,121,4167,0,1,1,0.627
18416,121,17,1,2,1,3.716
18417,121,6581,0,1,1,0.826
18418,121,6065,0,4,4,3.915
18419,121,6515,0,4,4,6.589
18420,121,11364,0,1,1,0.774
18421,121,2559,1,0,-1,-0.699
18422,121,1701,1,0,-1,-0.885
18423,122,951,0,2,2,1.648
18424,122,1165,0,1,1,0.784
18425,122,16801,0,1,1,0.617
18426,122,4009,1,0,-1,-0.975
18427,122,32,1,0,-1,-0.944
18428,122,2411,0,1,1,0.783
18429,122,14130,0,1,1,3.5
18430,122,1111,1,0,-1,-0.783
18431,122,8485,0,1,1,1.184
18432,122,1311,0,1,1,0.783
18433,122,3070,0,1,1,0.944
18434,122,5729,0,1,1,0.793
18435,122,3274,0,2,2,2.441
18436,122,5863,1,0,-1,-0.557
18437,122,950,1,0,-1,-0.783
18438,122,6073,0,2,2,1.592
18439,122,23792,0,1,1,0.783
18440,122,3054,0,1,1,0.705
18441,122,11391,0,1,1,0.699
18442,122,359,0,1,1,0.699
18443,122,2261,0,1,1,0.534
18444,122,10776,0,1,1,0.534
18445,122,9129,0,1,1,0.534
18446,122,9827,0,1,1,0.534
18447,122,3315,0,1,1,0.534
18448,122,1529,1,0,-1,-0.926
18449,122,2112,1,2,1,0.073
18450,122,388,1,0,-1,-0.622
18451,122,362,1,0,-1,-0.622
18452,122,20514,1,0,-1,-0.696
18453,122,5684,0,1,1,0.696
18454,122,7863,0,2,2,4.205
18455,122,7905,1,0,-1,-0.635
18456,122,2810,0,1,1,1.045
18457,122,9971,0,1,1,0.926
18458,122,1851,0,1,1,0.926
18459,122,2081,0,1,1,0.43
18460,122,10993,0,1,1,0.783
18461,122,14830,0,1,1,0.835
18462,122,5115,0,2,2,4.283
18463,122,20509,1,0,-1,-0.413
18464,122,6777,0,1,1,0.699
18465,122,9687,1,1,0,-0.002
18466,122,5162,0,1,1,0.784
18467,122,21360,0,1,1,0.699
18468,122,1109,1,1,0,0.091
18469,122,6189,1,0,-1,-1.654
18470,122,33213,0,1,1,1.581
18471,122,2982,1,1,0,0.343
18472,122,2558,0,4,4,3.984
18473,122,17504,0,2,2,1.318
18474,122,3026,0,2,2,1.221
18475,122,17692,1,0,-1,-1.529
18476,122,1588,0,1,1,0.604
18477,122,9724,0,1,1,0.677
18478,122,1592,0,2,2,1.251
18479,122,4205,0,2,2,1.615
18480,122,2318,0,1,1,0.775
18481,122,31880,1,0,-1,-0.574
18482,122,2868,0,1,1,0.402
18483,122,7876,0,1,1,0.402
18484,122,4089,0,1,1,0.402
18485,122,6254,0,1,1,0.611
18486,122,2105,0,2,2,1.185
18487,122,2710,1,0,-1,-0.124
18488,122,26501,1,0,-1,-0.54
18489,122,1594,1,0,-1,-0.783
18490,122,31429,1,0,-1,-0.485
18491,122,4282,0,1,1,0.692
18492,122,10038,0,1,1,0.692
18493,122,3144,1,0,-1,-0.835
18494,122,4569,0,1,1,0.766
18495,122,28561,0,1,1,0.783
18496,122,18341,0,1,1,0.783
18497,122,5475,3,0,-3,-2.108
18498,122,4167,1,1,0,0.314
18499,122,3175,0,2,2,1.482
18500,122,22809,2,0,-2,-1.396
18501,122,6581,0,1,1,0.571
18502,122,21629,1,0,-1,-0.718
18503,122,660,2,0,-2,-1.485
18504,122,1106,1,2,1,3.728
18505,122,3396,1,0,-1,-1.245
18506,122,4902,0,1,1,0.818
18507,122,18028,0,1,1,0.64
18508,122,3329,0,2,2,1.465
18509,122,13578,0,1,1,0.783
18510,122,198,1,0,-1,-1.226
18511,122,4361,0,1,1,0.803
18512,122,4483,2,1,-1,-0.502
18513,122,2157,0,2,2,1.477
18514,122,2322,0,1,1,3.5
18515,122,1699,0,1,1,0.783
18516,122,1706,0,4,4,5.876
18517,122,426,1,1,0,-0.008
18518,122,6954,1,1,0,-0.083
18519,122,18966,0,2,2,1.471
18520,122,1261,0,4,4,3.67
18521,122,2472,0,4,4,2.63
18522,122,12217,7,0,-7,-5.655
18523,122,1156,0,5,5,6.245
18524,122,322,0,3,3,2.333
18525,122,11138,0,2,2,1.54
18526,122,12067,0,1,1,0.446
18527,122,1213,2,2,0,-0.142
18528,122,1104,1,2,1,0.753
18529,122,8102,0,1,1,0.783
18530,122,2680,1,0,-1,-0.826
18531,122,1391,2,0,-2,-1.712
18532,122,1411,1,1,0,-0.131
18533,122,26626,1,1,0,0.117
18534,122,4967,1,2,1,3.724
18535,122,3395,0,3,3,4.982
18536,122,3447,1,0,-1,-1.396
18537,122,321,2,4,2,0.846
18538,122,9859,1,0,-1,-1.047
18539,122,12619,0,1,1,0.587
18540,122,16703,0,1,1,0.587
18541,122,1698,0,3,3,2.409
18542,122,970,0,9,9,7.614
18543,122,25014,1,0,-1,-0.643
18544,122,18148,1,0,-1,-0.666
18545,122,2358,1,5,4,2.875
18546,122,2121,0,8,8,5.679
18547,122,577,0,14,14,14.042
18548,122,8803,0,3,3,2.592
18549,122,1323,0,3,3,2.739
18550,122,2938,1,1,0,-0.255
18551,122,2185,0,2,2,1.322
18552,122,23531,0,1,1,0.577
18553,122,5735,1,1,0,0.101
18554,122,4091,1,0,-1,-0.758
18555,122,621,0,2,2,1.525
18556,122,363,2,2,0,-0.471
18557,122,1117,4,9,5,5.441
18558,122,20,4,22,18,17.442
18559,122,11148,1,0,-1,-1.322
18560,122,10234,4,0,-4,-5.576
18561,122,0,6,3,-3,-5.217
18562,122,13143,0,2,2,1.54
18563,122,117,0,1,1,0.759
18564,122,9144,0,2,2,2.183
18565,122,22128,0,1,1,0.826
18566,122,8377,0,1,1,0.826
18567,122,12931,1,2,1,0.818
18568,122,6099,0,3,3,4.775
18569,122,6105,0,2,2,1.101
18570,122,10651,0,2,2,1.594
18571,122,173,0,1,1,3.5
18572,122,1159,0,4,4,5.488
18573,122,7925,0,6,6,7.542
18574,122,696,0,3,3,2.493
18575,122,2347,3,21,18,15.914
18576,122,2854,1,12,11,6.997
18577,122,1116,0,5,5,3.374
18578,122,436,0,1,1,1.226
18579,122,268,0,2,2,1.367
18580,122,2525,0,1,1,3.5
18581,122,3080,0,46,46,42.1
18582,122,512,3,9,6,3.26
18583,122,1754,1,0,-1,-0.975
18584,122,9688,0,5,5,4.113
18585,122,8527,0,3,3,3.614
18586,122,1589,0,1,1,3.5
18587,122,2182,0,2,2,4.283
18588,122,2650,0,16,16,22.625
18589,122,6538,3,3,0,-0.081
18590,122,6627,0,1,1,0.508
18591,122,635,0,4,4,2.624
18592,122,1105,4,5,1,-1.681
18593,122,2937,0,14,14,13.692
18594,122,886,0,1,1,0.574
18595,122,15363,0,1,1,0.617
18596,122,17,3,20,17,11.891
18597,122,2979,1,22,21,27.948
18598,122,7997,0,1,1,0.774
18599,122,17023,0,1,1,0.774
18600,122,4263,1,6,5,6.219
18601,123,1116,6,9,3,6.282
18602,123,35843,0,1,1,0.797
18603,123,35838,1,0,-1,-0.797
18604,123,2525,0,1,1,0.797
18605,123,17099,0,1,1,0.797
18606,123,5097,0,1,1,0.951
18607,123,1411,1,0,-1,-0.783
18608,123,14505,0,1,1,0.699
18609,123,3513,0,1,1,0.699
18610,123,13524,1,0,-1,-0.512
18611,123,459,0,1,1,3.5
18612,123,1109,1,0,-1,-0.654
18613,123,13520,1,0,-1,-0.577
18614,123,22664,1,0,-1,-0.818
18615,123,1165,0,1,1,0.784
18616,123,6189,0,1,1,0.818
18617,123,8803,0,1,1,0.818
18618,123,9564,0,1,1,0.847
18619,123,13515,0,1,1,3.5
18620,123,7932,0,1,1,0.793
18621,123,1851,1,1,0,0.157
18622,123,16174,0,1,1,0.699
18623,123,3026,1,1,0,-0.034
18624,123,35149,0,1,1,0.692
18625,123,4205,0,1,1,3.5
18626,123,1589,0,1,1,0.863
18627,123,32,1,0,-1,-0.486
18628,123,1311,0,1,1,0.783
18629,123,6302,1,0,-1,-3.5
18630,123,18316,0,1,1,0.793
18631,123,11362,1,0,-1,-0.783
18632,123,13914,1,0,-1,-0.826
18633,123,37,1,0,-1,-0.783
18634,123,1323,0,1,1,0.944
18635,123,5270,1,0,-1,-0.885
18636,123,29275,0,1,1,0.759
18637,123,3008,0,2,2,1.966
18638,123,7214,0,1,1,0.574
18639,123,7444,0,1,1,0.574
18640,123,30958,0,1,1,0.512
18641,123,16330,0,1,1,0.512
18642,123,3145,0,1,1,0.512
18643,123,3544,0,1,1,3.5
18644,123,6236,0,1,1,0.783
18645,123,4361,0,1,1,0.956
18646,123,1104,1,0,-1,-0.745
18647,123,17952,0,1,1,0.944
18648,123,9144,0,1,1,0.759
18649,123,7863,2,0,-2,-4.205
18650,123,3499,0,2,2,1.54
18651,123,2234,0,3,3,2.135
18652,123,7520,1,0,-1,-0.677
18653,123,6649,1,0,-1,-3.5
18654,123,13433,1,0,-1,-0.926
18655,123,5683,1,0,-1,-0.783
18656,123,1588,0,2,2,1.757
18657,123,206,0,1,1,0.783
18658,123,10075,1,0,-1,-1.813
18659,123,17763,1,0,-1,-0.944
18660,123,10788,1,0,-1,-0.692
18661,123,1413,2,0,-2,-4.444
18662,123,1587,0,2,2,1.475
18663,123,2121,1,0,-1,-0.594
18664,123,6133,0,1,1,0.885
18665,123,2322,0,2,2,1.662
18666,123,6515,1,0,-1,-0.478
18667,123,10280,0,1,1,0.478
18668,123,696,0,1,1,1.007
18669,123,18301,0,1,1,1.007
18670,123,72,1,1,0,-1.235
18671,123,18304,1,0,-1,-0.784
18672,123,22473,0,1,1,0.783
18673,123,7931,1,0,-1,-0.826
18674,123,3315,0,1,1,0.692
18675,123,2185,0,1,1,0.692
18676,123,2980,1,0,-1,-0.699
18677,123,699,1,0,-1,-0.885
18678,123,26580,0,1,1,0.696
18679,123,5475,1,0,-1,-0.793
18680,123,10606,1,0,-1,-0.509
18681,123,3070,1,2,1,1.526
18682,123,436,0,2,2,1.519
18683,123,3329,0,1,1,0.89
18684,123,6581,0,2,2,1.267
18685,123,6255,0,3,3,2.986
18686,123,21629,2,0,-2,-1.414
18687,123,5033,0,2,2,4.293
18688,123,4282,0,3,3,2.509
18689,123,3081,0,1,1,0.612
18690,123,12258,0,1,1,1.047
18691,123,2678,0,2,2,1.557
18692,123,26,1,0,-1,-0.803
18693,123,24761,1,0,-1,-0.595
18694,123,6144,0,1,1,0.423
18695,123,0,2,2,0,-0.66
18696,123,10446,1,0,-1,-0.777
18697,123,8300,0,1,1,0.696
18698,123,2844,0,1,1,3.5
18699,123,173,2,5,3,3.265
18700,123,2559,0,1,1,0.636
18701,123,1592,1,1,0,-0.152
18702,123,5287,0,1,1,0.783
18703,123,9720,1,0,-1,-1.53
18704,123,198,2,0,-2,-2.156
18705,123,225,1,2,1,0.919
18706,123,359,0,1,1,0.574
18707,123,2074,1,0,-1,-0.542
18708,123,2711,1,0,-1,-0.542
18709,123,17,4,7,3,-0.693
18710,123,16927,1,0,-1,-1.031
18711,123,5371,0,1,1,0.574
18712,123,18976,0,1,1,0.677
18713,123,5022,3,2,-1,-3.32
18714,123,25446,0,1,1,0.669
18715,123,1515,7,0,-7,-5.268
18716,123,4471,5,3,-2,-0.132
18717,123,4341,0,3,3,2.034
18718,123,1391,1,0,-1,-0.783
18719,123,2650,7,9,2,-4.928
18720,123,1105,4,5,1,-1.278
18721,123,4483,2,2,0,-0.701
18722,123,425,0,2,2,1.576
18723,123,627,1,7,6,6.937
18724,123,33,0,2,2,1.71
18725,123,1111,2,3,1,6.272
18726,123,1375,0,1,1,0.783
18727,123,2982,0,6,6,4.344
18728,123,635,1,2,1,-1.917
18729,123,13204,0,1,1,0.793
18730,123,2358,0,4,4,3.088
18731,123,10993,0,3,3,2.082
18732,123,3290,0,1,1,0.927
18733,123,2710,1,0,-1,-0.826
18734,123,3447,0,2,2,4.199
18735,123,2558,3,6,3,2.606
18736,123,3053,0,1,1,0.826
18737,123,5735,2,20,18,14.801
18738,123,9098,1,1,0,-0.355
18739,123,671,0,3,3,2.279
18740,123,886,2,0,-2,-1.419
18741,123,2472,2,4,2,1.093
18742,123,9860,1,1,0,-0.382
18743,123,4009,1,0,-1,-0.696
18744,123,7867,1,0,-1,-0.696
18745,123,321,7,7,0,-1.518
18746,123,2183,4,4,0,0.492
18747,123,512,4,2,-2,-2.157
18748,123,6301,5,1,-4,-5.962
18749,123,5115,0,2,2,1.514
18750,123,1698,0,6,6,4.741
18751,123,970,0,4,4,2.987
18752,123,2937,1,6,5,0.937
18753,123,2854,1,10,9,5.385
18754,123,322,4,3,-1,1.96
18755,123,1159,0,2,2,4.011
18756,123,1156,3,5,2,4.059
18757,123,3395,0,1,1,0.783
18758,123,363,1,3,2,1.245
18759,123,3080,0,6,6,4.337
18760,123,20872,0,5,5,9.566
18761,123,8359,0,1,1,3.5
18762,123,426,1,1,0,-0.095
18763,123,2318,0,1,1,0.666
18764,123,4320,0,4,4,8.372
18765,123,1106,18,1,-17,-17.3
18766,123,1117,5,26,21,18.554
18767,123,9172,0,1,1,0.98
18768,123,2979,14,60,46,50.245
18769,123,1706,1,3,2,1.023
18770,123,2347,0,8,8,6.003
18771,123,11340,2,0,-2,-1.586
18772,123,1213,5,9,4,3.838
18773,123,660,1,3,2,4.002
18774,123,2321,1,0,-1,-0.677
18775,123,12931,1,1,0,-0.109
18776,123,411,1,3,2,3.02
18777,123,4167,5,20,15,21.883
18778,123,10663,0,4,4,3.223
18779,123,6099,0,3,3,2.127
18780,123,577,1,9,8,5.775
18781,123,20,6,31,25,27.337
18782,123,4263,0,5,5,3.78
18783,123,5029,3,13,10,13.763
18784,124,627,0,1,1,0.783
18785,124,512,2,0,-2,-1.703
18786,124,3329,1,0,-1,-0.944
18787,125,635,0,2,2,1.351
18788,125,0,1,0,-1,-1.096
18789,125,8092,1,0,-1,-0.956
18790,125,11119,0,1,1,0.783
18791,125,17,0,1,1,0.944
18792,125,577,0,1,1,0.699
18793,125,2854,0,1,1,0.609
18794,125,5396,0,1,1,0.655
18795,125,321,1,0,-1,-0.854
18796,125,7867,1,0,-1,-0.538
18797,125,4483,0,1,1,0.245
18798,125,1834,0,1,1,0.783
18799,125,425,0,1,1,0.783
18800,125,1589,1,1,0,-0.732
18801,125,1117,0,1,1,0.512
18802,125,6206,0,1,1,1.047
18803,125,2618,0,3,3,5.11
18804,125,2525,0,1,1,0.401
18805,125,13822,0,1,1,0.782
18806,125,10786,1,0,-1,-3.5
18807,125,2937,0,2,2,1.164
18808,125,5735,0,1,1,0.677
18809,125,2710,1,0,-1,-3.5
18810,125,401,2,0,-2,-3.235
18811,125,1391,0,1,1,0.699
18812,125,20,1,3,2,1.649
18813,125,5475,0,2,2,4.192
18814,125,363,0,1,1,0.819
18815,125,4471,2,0,-2,-2.625
18816,125,26,1,0,-1,-1.842
18817,125,1736,0,1,1,0.783
18818,125,7983,0,1,1,0.783
18819,126,164,0,1,1,0.509
18820,126,363,0,1,1,0.699
18821,126,5797,0,1,1,0.699
18822,126,117,0,1,1,0.732
18823,126,4902,0,1,1,0.732
18824,126,0,0,1,1,0.732
18825,126,635,0,2,2,1.24
18826,126,20,0,1,1,0.699
18827,126,19926,0,1,1,3.5
18828,126,284,0,4,4,2.667
18829,127,0,0,10,10,7.846
18830,127,20,0,1,1,0.65
18831,127,5797,1,3,2,0.997
18832,127,17,1,2,1,0.88
18833,127,8300,0,1,1,1.502
18834,127,284,0,6,6,5.385
18835,127,12152,0,1,1,0.607
18836,127,1529,0,1,1,0.607
18837,127,12350,0,1,1,0.607
18838,127,627,0,3,3,2.577
18839,127,363,0,4,4,2.917
18840,127,5092,0,1,1,0.783
18841,127,198,0,1,1,0.94
18842,127,1528,0,1,1,0.574
18843,127,635,0,1,1,0.692
18844,127,1594,0,1,1,0.699
18845,127,17952,0,1,1,0.699
18846,127,629,0,2,2,1.481
18847,127,401,0,1,1,0.783
18848,127,3359,0,1,1,0.692
18849,127,621,0,1,1,0.692
18850,128,0,1,0,-1,-0.975
18851,130,3080,4,0,-4,-3.296
18852,131,284,0,2,2,1.145
18853,131,14568,0,1,1,0.999
18854,131,4902,0,1,1,0.999
18855,131,4263,0,1,1,0.461
18856,131,2942,0,1,1,3.5
18857,131,7436,1,0,-1,-0.577
18858,131,3544,0,1,1,0.677
18859,131,2685,0,1,1,0.783
18860,131,10651,0,1,1,0.766
18861,131,792,0,1,1,1.226
18862,131,2358,0,1,1,0.819
18863,131,34288,1,0,-1,-0.783
18864,131,14485,0,1,1,0.583
18865,131,13355,0,1,1,3.5
18866,131,7867,0,3,3,1.862
18867,131,2854,0,2,2,0.901
18868,131,363,0,3,3,1.712
18869,131,10663,0,1,1,0.454
18870,131,5735,1,0,-1,-0.794
18871,131,10426,0,3,3,5.301
18872,131,3080,4,0,-4,-5.364
18873,131,13119,0,1,1,0.53
18874,131,629,0,1,1,0.53
18875,131,8801,0,1,1,0.54
18876,131,411,0,1,1,0.653
18877,131,14165,0,1,1,0.783
18878,131,13047,0,1,1,0.783
18879,131,5396,0,1,1,0.783
18880,131,0,2,2,0,0.008
18881,131,3508,0,1,1,1.894
18882,131,31124,0,1,1,1.894
18883,131,421,0,1,1,0.705
18884,131,5865,0,1,1,0.696
18885,131,635,0,4,4,2.868
18886,131,13953,0,1,1,0.582
18887,131,321,0,1,1,0.811
18888,131,2587,0,1,1,0.811
18889,131,3456,0,1,1,0.401
18890,131,2558,1,0,-1,-0.826
18891,131,1092,0,3,3,2.007
18892,131,2981,1,0,-1,-0.65
18893,131,1117,3,1,-2,-1.377
18894,131,577,1,5,4,5.71
18895,131,1736,0,1,1,1.05
18896,131,5270,0,3,3,2.37
18897,131,1391,2,0,-2,-1.167
18898,131,3447,0,6,6,6.862
18899,131,17,4,7,3,6.471
18900,131,1594,1,0,-1,-0.509
18901,131,17504,0,3,3,1.912
18902,131,9827,0,3,3,2.144
18903,131,9860,1,0,-1,-0.944
18904,131,13918,1,0,-1,-0.944
18905,131,1095,0,6,6,5.191
18906,131,660,1,0,-1,-0.574
18907,131,970,0,2,2,1.355
18908,131,9114,1,2,1,0.841
18909,131,2937,0,14,14,11.92
18910,131,1104,0,1,1,1.088
18911,131,950,0,1,1,0.927
18912,131,5797,0,4,4,2.715
18913,131,6954,0,1,1,0.574
18914,131,20,1,4,3,2.818
18915,131,33,1,0,-1,-0.574
18916,131,10038,0,1,1,0.818
18917,131,512,0,4,4,5.584
18918,132,284,0,2,2,2.271
18919,132,5396,0,1,1,1.067
18920,132,1754,0,1,1,1.067
18921,132,577,0,1,1,0.956
18922,132,12187,0,1,1,0.789
18923,132,3508,0,1,1,0.699
18924,132,2946,0,2,2,1.786
18925,132,1699,0,1,1,3.5
18926,132,10655,0,2,2,1.479
18927,132,3454,0,1,1,3.5
18928,132,5797,0,1,1,0.704
18929,132,1116,1,0,-1,-0.699
18930,132,206,0,2,2,0.897
18931,132,1077,0,2,2,0.967
18932,132,4902,0,1,1,0.944
18933,132,5735,0,1,1,0.794
18934,132,13119,0,1,1,0.53
18935,132,629,0,1,1,0.53
18936,132,1186,0,1,1,0.574
18937,132,1529,0,1,1,0.596
18938,132,3080,1,3,2,1.32
18939,132,322,0,3,3,2.084
18940,132,321,0,1,1,0.811
18941,132,2587,0,2,2,1.645
18942,132,1095,0,5,5,6.149
18943,132,363,1,0,-1,-0.574
18944,132,512,1,4,3,2.635
18945,132,2942,0,1,1,0.718
18946,132,20102,0,1,1,0.786
18947,132,1391,1,0,-1,-0.511
18948,132,8803,1,0,-1,-3.5
18949,132,9144,1,0,-1,-3.5
18950,132,5817,0,1,1,3.5
18951,132,20,0,5,5,3.467
18952,132,2938,0,2,2,1.549
18953,132,14485,0,2,2,4.289
18954,132,7867,0,5,5,7.201
18955,132,13914,0,1,1,0.483
18956,132,14155,0,1,1,0.483
18957,132,1165,0,1,1,0.483
18958,132,7520,0,2,2,1.358
18959,132,6073,0,3,3,2.378
18960,132,3447,0,6,6,4.279
18961,132,2937,0,30,30,28.897
18962,132,10426,1,10,9,10.517
18963,132,1092,0,3,3,1.622
18964,132,13973,0,2,2,0.91
18965,132,12046,0,1,1,0.956
18966,132,10038,0,2,2,1.848
18967,132,5270,0,4,4,3.161
18968,132,1698,1,0,-1,-0.532
18969,132,699,0,1,1,0.81
18970,132,459,0,1,1,0.81
18971,132,2185,0,2,2,4.31
18972,132,2557,0,1,1,0.574
18973,132,0,1,2,1,0.54
18974,132,635,0,6,6,7.722
18975,132,9053,0,3,3,7.756
18976,132,4849,0,1,1,3.5
18977,132,17,2,4,2,2.114
18978,133,4263,14,38,24,17.018
18979,133,22758,0,1,1,3.5
18980,133,23630,0,1,1,0.574
18981,133,13507,0,1,1,0.497
18982,133,35754,0,1,1,0.818
18983,133,19009,0,1,1,0.783
18984,133,10711,0,1,1,0.783
18985,133,32826,0,1,1,0.656
18986,133,21091,0,1,1,0.656
18987,133,1325,0,1,1,0.545
18988,133,9168,0,1,1,0.692
18989,133,3309,0,1,1,0.793
18990,133,25035,0,1,1,3.5
18991,133,17824,0,1,1,0.819
18992,133,1588,0,1,1,0.73
18993,133,26,0,1,1,0.699
18994,133,2618,0,1,1,0.545
18995,133,17648,0,1,1,0.926
18996,133,22074,0,1,1,0.975
18997,133,13822,1,0,-1,-0.944
18998,133,5132,1,0,-1,-0.696
18999,133,3432,1,0,-1,-3.5
19000,133,14060,0,1,1,0.699
19001,133,30945,0,1,1,0.598
19002,133,10447,2,0,-2,-4.098
19003,133,16174,0,1,1,0.699
19004,133,17041,1,0,-1,-0.32
19005,133,5855,0,1,1,2.457
19006,133,2220,0,2,2,1.652
19007,133,2559,0,1,1,1.049
19008,133,7925,0,1,1,0.65
19009,133,19292,0,1,1,0.601
19010,133,1532,0,1,1,0.793
19011,133,2112,0,1,1,0.577
19012,133,11882,0,1,1,0.699
19013,133,16996,1,0,-1,-0.975
19014,133,33178,0,1,1,0.819
19015,133,2685,0,1,1,0.692
19016,133,6538,0,1,1,0.692
19017,133,2622,0,1,1,1.106
19018,133,20005,0,1,1,0.944
19019,133,9129,0,1,1,0.534
19020,133,6649,0,1,1,0.666
19021,133,6648,0,1,1,0.666
19022,133,1529,1,1,0,-0.143
19023,133,14189,0,1,1,0.679
19024,133,388,1,0,-1,-0.622
19025,133,13119,0,1,1,0.622
19026,133,32226,0,1,1,0.622
19027,133,32227,0,1,1,0.622
19028,133,16179,1,0,-1,-0.65
19029,133,225,0,1,1,0.512
19030,133,29275,0,2,2,1.542
19031,133,10038,2,0,-2,-4.475
19032,133,9971,0,1,1,1.085
19033,133,10954,0,1,1,3.5
19034,133,13547,0,1,1,0.457
19035,133,18316,0,1,1,0.793
19036,133,14568,0,1,1,0.693
19037,133,1515,0,1,1,1.413
19038,133,11405,0,1,1,0.865
19039,133,15332,0,1,1,0.674
19040,133,13524,1,0,-1,-0.688
19041,133,4849,0,1,1,0.944
19042,133,476,0,1,1,0.793
19043,133,30825,0,2,2,1.566
19044,133,3359,0,1,1,0.783
19045,133,10791,0,1,1,3.5
19046,133,10263,0,1,1,3.5
19047,133,8066,0,1,1,3.5
19048,133,11362,0,1,1,3.5
19049,133,12960,0,1,1,3.5
19050,133,2273,1,3,2,-1.275
19051,133,21360,1,0,-1,-0.699
19052,133,11399,0,1,1,0.865
19053,133,9098,0,1,1,0.692
19054,133,22794,0,1,1,0.607
19055,133,13779,0,2,2,1.293
19056,133,362,1,1,0,0.081
19057,133,33213,0,1,1,1.581
19058,133,16157,0,2,2,4.266
19059,133,1186,0,1,1,3.5
19060,133,14963,0,1,1,0.793
19061,133,10502,0,2,2,4.293
19062,133,3329,1,1,0,-0.167
